step,value,wall_time
520166,2.2369141578674316,1788567883.190207
520167,2.2688381671905518,1788567883.3646116
520168,2.19834566116333,1788567883.5406132
520169,2.288703203201294,1788567883.713279
520170,2.1817870140075684,1788567883.8891685
520171,2.31425142288208,1788567884.060416
520172,2.259848117828369,1788567884.2350109
520173,2.2595303058624268,1788567884.4067254
520174,2.191103219985962,1788567884.5827897
520175,2.2622554302215576,1788567884.7556536
520176,2.279817819595337,1788567884.9298398
520177,2.2613720893859863,1788567885.1064866
520178,2.245248317718506,1788567885.278086
520179,2.3247342109680176,1788567885.4531515
520180,2.2894785404205322,1788567885.6266
520181,2.202155113220215,1788567885.8039374
520182,2.2401974201202393,1788567885.9782796
520183,2.186598300933838,1788567886.1509633
520184,2.262101173400879,1788567886.3269923
520185,2.2772674560546875,1788567886.4983094
520186,2.257114887237549,1788567886.6730452
520187,2.27947735786438,1788567886.8442698
520188,2.315735101699829,1788567887.020338
520189,2.1842284202575684,1788567887.1951675
520190,2.2166523933410645,1788567887.3702214
520191,2.264460802078247,1788567887.5453734
520192,2.1756293773651123,1788567887.7161162
520193,2.3397905826568604,1788567887.8909698
520194,2.308090925216675,1788567888.0659978
520195,2.1923816204071045,1788567888.2394745
520196,2.235729217529297,1788567888.413532
520197,2.215472459793091,1788567888.589507
520198,2.289865255355835,1788567888.7733696
520199,2.282888889312744,1788567888.948202
520200,2.280989170074463,1788567889.119923
520201,2.2743327617645264,1788567890.8147016
520202,2.2866086959838867,1788567890.9873967
520203,2.3091819286346436,1788567891.1626093
520204,2.2137885093688965,1788567891.335171
520205,2.2442467212677,1788567891.5099025
520206,2.250603675842285,1788567891.6853833
520207,2.2933402061462402,1788567891.8582191
520208,2.2606618404388428,1788567892.0328126
520209,2.3247735500335693,1788567892.205063
520210,2.183241605758667,1788567892.3808718
520211,2.299823522567749,1788567892.5576487
520212,2.256890296936035,1788567892.7316897
520213,2.225492000579834,1788567892.9075866
520214,2.245558023452759,1788567893.0801609
520215,2.2852792739868164,1788567893.255768
520216,2.3125412464141846,1788567893.4309897
520217,2.2893943786621094,1788567893.6034079
520218,2.1612863540649414,1788567893.7774596
520219,2.3427693843841553,1788567893.9509065
520220,2.2624900341033936,1788567894.1249418
520221,2.2968292236328125,1788567894.2975392
520222,2.2474162578582764,1788567894.4738016
520223,2.366488456726074,1788567894.6491826
520224,2.2658746242523193,1788567894.8233047
520225,2.2491748332977295,1788567894.9986134
520226,2.2778518199920654,1788567895.1717663
520227,2.2659170627593994,1788567895.34781
520228,2.3019871711730957,1788567895.5232067
520229,2.2974910736083984,1788567895.695922
520230,2.247619152069092,1788567895.8723955
520231,2.2254397869110107,1788567896.044934
520232,2.339874267578125,1788567896.2182467
520233,2.330413579940796,1788567896.3917484
520234,2.230429172515869,1788567896.5665634
520235,2.2981321811676025,1788567896.741817
520236,2.2529351711273193,1788567896.9155364
520237,2.2712690830230713,1788567897.0908606
520238,2.2472445964813232,1788567897.2642045
520239,2.3184914588928223,1788567897.438406
520240,2.289297580718994,1788567897.610153
520241,2.3062307834625244,1788567897.7851157
520242,2.3148624897003174,1788567897.9604065
520243,2.230482816696167,1788567898.1335897
520244,2.2072699069976807,1788567898.3101184
520245,2.3218445777893066,1788567898.4840107
520246,2.2125048637390137,1788567898.6593838
520247,2.280545234680176,1788567898.8359141
520248,2.284846305847168,1788567899.0090516
520249,2.246896266937256,1788567899.1856914
520250,2.196629047393799,1788567899.3610404
520251,2.258117198944092,1788567899.534477
520252,2.2443320751190186,1788567899.70969
520253,2.2316722869873047,1788567899.8817527
520254,2.2506730556488037,1788567900.0565364
520255,2.2556238174438477,1788567900.23179
520256,2.2844035625457764,1788567900.4063017
520257,2.2707951068878174,1788567900.5818126
520258,2.2235515117645264,1788567900.7549922
520259,2.3013086318969727,1788567900.9302936
520260,2.337258815765381,1788567901.108289
520261,2.1947927474975586,1788567901.2846088
520262,2.297419786453247,1788567901.4587436
520263,2.2528207302093506,1788567901.6315925
520264,2.2171809673309326,1788567901.806606
520265,2.217998743057251,1788567901.9815037
520266,2.2494516372680664,1788567902.1543078
520267,2.244194507598877,1788567902.3298862
520268,2.2125418186187744,1788567902.5067253
520269,2.2574429512023926,1788567902.6805978
520270,2.271104335784912,1788567902.8562138
520271,2.226372718811035,1788567903.0292003
520272,2.2460126876831055,1788567903.2048042
520273,2.2516913414001465,1788567903.379156
520274,2.230757236480713,1788567903.5541177
520275,2.267681360244751,1788567903.7296681
520276,2.2511513233184814,1788567903.9022086
520277,2.292433977127075,1788567904.076843
520278,2.2162299156188965,1788567904.2505674
520279,2.263707160949707,1788567904.426212
520280,2.2941644191741943,1788567904.6007926
520281,2.1891629695892334,1788567904.7733033
520282,2.256787061691284,1788567904.9492307
520283,2.2334511280059814,1788567905.121889
520284,2.209380865097046,1788567905.2960553
520285,2.2203049659729004,1788567905.4714353
520286,2.2792303562164307,1788567905.6452157
520287,2.307668924331665,1788567905.8212001
520288,2.2094502449035645,1788567905.9950638
520289,2.213533639907837,1788567906.1699228
520290,2.2032010555267334,1788567906.3448946
520291,2.2547695636749268,1788567906.518164
520292,2.288175106048584,1788567906.6937053
520293,2.295795202255249,1788567906.8672411
520294,2.337346076965332,1788567907.0420895
520295,2.178055763244629,1788567907.2169464
520296,2.2575795650482178,1788567907.3908782
520297,2.279747486114502,1788567907.566005
520298,2.3088784217834473,1788567907.7376912
520299,2.3065831661224365,1788567907.9162428
520300,2.2524640560150146,1788567908.0895393
520301,2.28519868850708,1788567908.2642882
520302,2.3636913299560547,1788567908.4398832
520303,2.2801294326782227,1788567908.6138046
520304,2.2492611408233643,1788567908.7910016
520305,2.2365381717681885,1788567908.966907
520306,2.244900941848755,1788567909.1389482
520307,2.2476627826690674,1788567909.3163176
520308,2.306203842163086,1788567909.4911983
520309,2.251133441925049,1788567909.6688225
520310,2.2191336154937744,1788567909.8463898
520311,2.268549680709839,1788567910.0241435
520312,2.2832448482513428,1788567910.1979728
520313,2.219849109649658,1788567910.3739235
520314,2.292837381362915,1788567910.5498943
520315,2.244520902633667,1788567910.7244895
520316,2.2549734115600586,1788567910.9008882
520317,2.3199567794799805,1788567911.0782597
520318,2.2924153804779053,1788567911.2519655
520319,2.2053287029266357,1788567911.4277828
520320,2.2663826942443848,1788567911.604075
520321,2.295435905456543,1788567911.7787478
520322,2.264023780822754,1788567911.9554353
520323,2.181196689605713,1788567912.1309686
520324,2.2110302448272705,1788567912.303707
520325,2.228710174560547,1788567912.4799209
520326,2.215163469314575,1788567912.6552193
520327,2.2398133277893066,1788567912.8301103
520328,2.2747864723205566,1788567913.0066311
520329,2.2855374813079834,1788567913.1797707
520330,2.304450273513794,1788567913.3549652
520331,2.272873878479004,1788567913.5293596
520332,2.274648666381836,1788567913.7015448
520333,2.3036746978759766,1788567913.877217
520334,2.2852461338043213,1788567914.0507534
520335,2.257565498352051,1788567914.2271748
520336,2.362355947494507,1788567914.4036744
520337,2.2141566276550293,1788567914.5776012
520338,2.2747232913970947,1788567914.7535994
520339,2.2338736057281494,1788567914.929547
520340,2.2584688663482666,1788567915.1024916
520341,2.3041012287139893,1788567915.278159
520342,2.2126433849334717,1788567915.4511032
520343,2.2359015941619873,1788567915.626691
520344,2.2443606853485107,1788567915.8015351
520345,2.292100429534912,1788567915.9752007
520346,2.292188882827759,1788567916.1515617
520347,2.2277324199676514,1788567916.3234754
520348,2.266042470932007,1788567916.4967768
520349,2.257291793823242,1788567916.671917
520350,2.2784981727600098,1788567916.8477397
520351,2.2766528129577637,1788567917.0241926
520352,2.2300877571105957,1788567917.1968493
520353,2.26267147064209,1788567917.372232
520354,2.2316555976867676,1788567917.5465672
520355,2.246195077896118,1788567917.720444
520356,2.2474889755249023,1788567917.8952208
520357,2.2651636600494385,1788567918.0680823
520358,2.2566397190093994,1788567918.2422695
520359,2.269925594329834,1788567918.414443
520360,2.1968257427215576,1788567918.5947342
520361,2.3292484283447266,1788567918.778402
520362,2.232895612716675,1788567918.9554465
520363,2.235429048538208,1788567919.1309776
520364,2.1996352672576904,1788567919.3038015
520365,2.2557618618011475,1788567919.479985
520366,2.3223695755004883,1788567919.6550267
520367,2.2905547618865967,1788567919.8310308
520368,2.2520742416381836,1788567920.0052378
520369,2.266838788986206,1788567920.178227
520370,2.2849974632263184,1788567920.3540912
520371,2.315300464630127,1788567920.5275803
520372,2.2607626914978027,1788567920.7035868
520373,2.283881187438965,1788567920.8792117
520374,2.238909959793091,1788567921.0549922
520375,2.2269763946533203,1788567921.230789
520376,2.309889554977417,1788567921.4066007
520377,2.290191888809204,1788567921.580637
520378,2.2267606258392334,1788567921.7562845
520379,2.2644155025482178,1788567921.9317617
520380,2.2303707599639893,1788567922.104825
520381,2.235100269317627,1788567922.2806787
520382,2.2831153869628906,1788567922.4562528
520383,2.3167266845703125,1788567922.6297612
520384,2.2949330806732178,1788567922.806029
520385,2.3027548789978027,1788567922.9803555
520386,2.2818357944488525,1788567923.1566715
520387,2.268580198287964,1788567923.3332698
520388,2.2565810680389404,1788567923.5076575
520389,2.294924020767212,1788567923.6845186
520390,2.326763153076172,1788567923.8625982
520391,2.2546515464782715,1788567924.0356295
520392,2.257131576538086,1788567924.2125366
520393,2.2448978424072266,1788567924.3889422
520394,2.222611904144287,1788567924.5617328
520395,2.2505998611450195,1788567924.7390752
520396,2.222653388977051,1788567924.913889
520397,2.272038459777832,1788567925.0882986
520398,2.312299966812134,1788567925.264439
520399,2.260376453399658,1788567925.4390872
520400,2.2342917919158936,1788567925.6132717
520401,2.2839410305023193,1788567927.3132896
520402,2.2431516647338867,1788567927.489624
520403,2.124994993209839,1788567927.6628854
520404,2.3037657737731934,1788567927.8383071
520405,2.2420706748962402,1788567928.0121653
520406,2.244842290878296,1788567928.187846
520407,2.284975051879883,1788567928.3631008
520408,2.2263269424438477,1788567928.5360117
520409,2.2794761657714844,1788567928.7129025
520410,2.2879552841186523,1788567928.8888133
520411,2.1888527870178223,1788567929.0608392
520412,2.2992029190063477,1788567929.2369852
520413,2.24086856842041,1788567929.4106596
520414,2.2527785301208496,1788567929.586329
520415,2.2951481342315674,1788567929.761763
520416,2.2629916667938232,1788567929.9339116
520417,2.231323719024658,1788567930.109423
520418,2.3115909099578857,1788567930.282264
520419,2.243499279022217,1788567930.4574378
520420,2.1699399948120117,1788567930.6312227
520421,2.3084774017333984,1788567930.8059545
520422,2.247793674468994,1788567930.980486
520423,2.2703051567077637,1788567931.1527193
520424,2.270909547805786,1788567931.3316298
520425,2.2641451358795166,1788567931.5040016
520426,2.252626419067383,1788567931.679536
520427,2.239008665084839,1788567931.852878
520428,2.3119821548461914,1788567932.0271862
520429,2.194002389907837,1788567932.2027168
520430,2.254490375518799,1788567932.3749268
520431,2.227086067199707,1788567932.548469
520432,2.26802921295166,1788567932.7196853
520433,2.2620151042938232,1788567932.8941016
520434,2.2296230792999268,1788567933.065842
520435,2.252620220184326,1788567933.2401536
520436,2.2897801399230957,1788567933.4115992
520437,2.2512378692626953,1788567933.5863957
520438,2.263292074203491,1788567933.7612996
520439,2.2731118202209473,1788567933.9353156
520440,2.2799148559570312,1788567934.1098206
520441,2.2738289833068848,1788567934.2836952
520442,2.2219603061676025,1788567934.4595695
520443,2.1772921085357666,1788567934.6347916
520444,2.261086940765381,1788567934.8073437
520445,2.215898275375366,1788567934.9812264
520446,2.2037415504455566,1788567935.1532555
520447,2.2581675052642822,1788567935.327637
520448,2.329054832458496,1788567935.4997125
520449,2.2524924278259277,1788567935.674434
520450,2.317006826400757,1788567935.8473794
520451,2.2775542736053467,1788567936.0214305
520452,2.3187167644500732,1788567936.1959422
520453,2.2800168991088867,1788567936.369902
520454,2.2444746494293213,1788567936.5455594
520455,2.297680616378784,1788567936.7178419
520456,2.2718987464904785,1788567936.8930223
520457,2.3229176998138428,1788567937.066407
520458,2.2588603496551514,1788567937.2442594
520459,2.2395098209381104,1788567937.4197998
520460,2.2515742778778076,1788567937.5922184
520461,2.2928237915039062,1788567937.7669342
520462,2.212373971939087,1788567937.9427884
520463,2.293792963027954,1788567938.1147146
520464,2.249537944793701,1788567938.2910256
520465,2.3004796504974365,1788567938.4774694
520466,2.2481911182403564,1788567938.650887
520467,2.278529405593872,1788567938.825501
520468,2.2210631370544434,1788567939.0018864
520469,2.2722580432891846,1788567939.1739793
520470,2.3095102310180664,1788567939.3497164
520471,2.2355129718780518,1788567939.5224657
520472,2.260063648223877,1788567939.699025
520473,2.2945425510406494,1788567939.873494
520474,2.256627321243286,1788567940.045236
520475,2.2528347969055176,1788567940.2213337
520476,2.237131118774414,1788567940.395356
520477,2.2185726165771484,1788567940.5698001
520478,2.2076170444488525,1788567940.7441614
520479,2.239034414291382,1788567940.9175496
520480,2.282100200653076,1788567941.0950036
520481,2.3044824600219727,1788567941.269521
520482,2.297893762588501,1788567941.4444666
520483,2.246316909790039,1788567941.6209533
520484,2.301361322402954,1788567941.7943249
520485,2.2914235591888428,1788567941.9709637
520486,2.2777297496795654,1788567942.1438265
520487,2.241682767868042,1788567942.3176641
520488,2.26426100730896,1788567942.493938
520489,2.2234342098236084,1788567942.6690223
520490,2.311042547225952,1788567942.846685
520491,2.2601308822631836,1788567943.0214381
520492,2.268247127532959,1788567943.1931574
520493,2.23577880859375,1788567943.367406
520494,2.2328567504882812,1788567943.540216
520495,2.245114803314209,1788567943.7152712
520496,2.267719030380249,1788567943.8883612
520497,2.2872931957244873,1788567944.0646589
520498,2.1643154621124268,1788567944.2380886
520499,2.294675588607788,1788567944.4119165
520500,2.2400472164154053,1788567944.5877378
520501,2.2610769271850586,1788567944.761354
520502,2.283304214477539,1788567944.9367125
520503,2.2740964889526367,1788567945.1092205
520504,2.2397918701171875,1788567945.2862728
520505,2.1985840797424316,1788567945.4602113
520506,2.2934744358062744,1788567945.6333373
520507,2.2989659309387207,1788567945.8084393
520508,2.108642578125,1788567945.9813633
520509,2.1756272315979004,1788567946.1564574
520510,2.3235385417938232,1788567946.329831
520511,2.266706705093384,1788567946.505956
520512,2.3429982662200928,1788567946.6804445
520513,2.2582273483276367,1788567946.8528812
520514,2.204026937484741,1788567947.0283098
520515,2.283257484436035,1788567947.2020047
520516,2.201869249343872,1788567947.377855
520517,2.2479569911956787,1788567947.5494885
520518,2.3077807426452637,1788567947.7258966
520519,2.2378733158111572,1788567947.8989038
520520,2.279358148574829,1788567948.0733547
520521,2.265240430831909,1788567948.248425
520522,2.29719614982605,1788567948.420231
520523,2.2581543922424316,1788567948.5970159
520524,2.3000853061676025,1788567948.7759767
520525,2.2403061389923096,1788567948.9489543
520526,2.2376227378845215,1788567949.1246552
520527,2.2453103065490723,1788567949.297281
520528,2.194575548171997,1788567949.471228
520529,2.29308819770813,1788567949.6443172
520530,2.176138162612915,1788567949.81994
520531,2.2665152549743652,1788567949.9948423
520532,2.239398956298828,1788567950.168635
520533,2.2120063304901123,1788567950.3443499
520534,2.2645070552825928,1788567950.5160348
520535,2.2326278686523438,1788567950.6920722
520536,2.2641665935516357,1788567950.8651905
520537,2.2970008850097656,1788567951.0405374
520538,2.2077255249023438,1788567951.2185726
520539,2.3116300106048584,1788567951.3914692
520540,2.2704544067382812,1788567951.5665538
520541,2.2383241653442383,1788567951.7399857
520542,2.311847686767578,1788567951.915799
520543,2.294416904449463,1788567952.0913413
520544,2.316591739654541,1788567952.265302
520545,2.2577128410339355,1788567952.4420485
520546,2.2900915145874023,1788567952.6156683
520547,2.300036907196045,1788567952.7917953
520548,2.193380355834961,1788567952.9661095
520549,2.25762677192688,1788567953.1399732
520550,2.3083889484405518,1788567953.3157237
520551,2.2566850185394287,1788567953.4887965
520552,2.2715437412261963,1788567953.6645691
520553,2.22419810295105,1788567953.839467
520554,2.253049373626709,1788567954.0131083
520555,2.262324571609497,1788567954.188151
520556,2.1537516117095947,1788567954.362513
520557,2.164351463317871,1788567954.539292
520558,2.2949564456939697,1788567954.7144127
520559,2.2335150241851807,1788567954.887333
520560,2.2844033241271973,1788567955.0637684
520561,2.3211722373962402,1788567955.237224
520562,2.2191860675811768,1788567955.4122298
520563,2.2290093898773193,1788567955.5879815
520564,2.263418197631836,1788567955.7620382
520565,2.306952953338623,1788567955.9368525
520566,2.294334650039673,1788567956.1087332
520567,2.2911269664764404,1788567956.2838356
520568,2.2604429721832275,1788567956.456882
520569,2.2073113918304443,1788567956.6317232
520570,2.312305212020874,1788567956.8054752
520571,2.203108787536621,1788567956.9804258
520572,2.269943952560425,1788567957.156627
520573,2.2332565784454346,1788567957.3304946
520574,2.209028720855713,1788567957.5071793
520575,2.2827107906341553,1788567957.6785944
520576,2.319061756134033,1788567957.856234
520577,2.2562642097473145,1788567958.0316448
520578,2.2626354694366455,1788567958.20507
520579,2.1880061626434326,1788567958.381157
520580,2.282866954803467,1788567958.55506
520581,2.2159647941589355,1788567958.7316766
520582,2.273122549057007,1788567958.9065752
520583,2.237445116043091,1788567959.079548
520584,2.254917621612549,1788567959.2583244
520585,2.230573892593384,1788567959.4325337
520586,2.3218367099761963,1788567959.6060328
520587,2.2647714614868164,1788567959.7813141
520588,2.1908161640167236,1788567959.954103
520589,2.2778289318084717,1788567960.1302195
520590,2.2387170791625977,1788567960.3033807
520591,2.2516255378723145,1788567960.4774663
520592,2.2336957454681396,1788567960.6532464
520593,2.2657382488250732,1788567960.824346
520594,2.286355972290039,1788567960.9982166
520595,2.330205202102661,1788567961.1719685
520596,2.1771814823150635,1788567961.3477607
520597,2.302125930786133,1788567961.5217137
520598,2.3243985176086426,1788567961.6976566
520599,2.172299385070801,1788567961.8720324
520600,2.3018321990966797,1788567962.0446692
520601,2.271111488342285,1788567963.729697
520602,2.2365012168884277,1788567963.9048803
520603,2.236205816268921,1788567964.0777934
520604,2.2923858165740967,1788567964.253756
520605,2.254481554031372,1788567964.4292738
520606,2.2551252841949463,1788567964.6052902
520607,2.1879844665527344,1788567964.7815166
520608,2.322226047515869,1788567964.9582274
520609,2.2675936222076416,1788567965.1337943
520610,2.1967215538024902,1788567965.311958
520611,2.2318203449249268,1788567965.4879107
520612,2.317138433456421,1788567965.663643
520613,2.2201876640319824,1788567965.840968
520614,2.3582708835601807,1788567966.0178385
520615,2.266664981842041,1788567966.1930144
520616,2.2038893699645996,1788567966.3684936
520617,2.2769346237182617,1788567966.5436182
520618,2.2959518432617188,1788567966.7153785
520619,2.269667148590088,1788567966.8896308
520620,2.2992005348205566,1788567967.0623906
520621,2.302644968032837,1788567967.2367606
520622,2.2543861865997314,1788567967.4097157
520623,2.2774415016174316,1788567967.5838592
520624,2.2343058586120605,1788567967.758795
520625,2.32822585105896,1788567967.931812
520626,2.291755199432373,1788567968.10767
520627,2.2122600078582764,1788567968.2798858
520628,2.1615216732025146,1788567968.4588656
520629,2.2639107704162598,1788567968.6354125
520630,2.2146008014678955,1788567968.8137777
520631,2.2307684421539307,1788567968.9874618
520632,2.3152456283569336,1788567969.166197
520633,2.2407824993133545,1788567969.3418996
520634,2.281792402267456,1788567969.5158248
520635,2.2856321334838867,1788567969.6908045
520636,2.2138161659240723,1788567969.8642137
520637,2.2589433193206787,1788567970.0393558
520638,2.277275323867798,1788567970.2154512
520639,2.2131330966949463,1788567970.3872905
520640,2.1920487880706787,1788567970.5616918
520641,2.2502527236938477,1788567970.7340493
520642,2.2982335090637207,1788567970.9090385
520643,2.2819790840148926,1788567971.0816545
520644,2.256096363067627,1788567971.2570674
520645,2.2672808170318604,1788567971.432662
520646,2.221769332885742,1788567971.606644
520647,2.277106523513794,1788567971.782226
520648,2.246180772781372,1788567971.955842
520649,2.2349791526794434,1788567972.1315918
520650,2.297755718231201,1788567972.3078046
520651,2.2179980278015137,1788567972.4813404
520652,2.1966493129730225,1788567972.6566093
520653,2.1833274364471436,1788567972.8320873
520654,2.2982137203216553,1788567973.004692
520655,2.3068201541900635,1788567973.1801682
520656,2.2702746391296387,1788567973.3518896
520657,2.226008653640747,1788567973.5269501
520658,2.237670421600342,1788567973.7029479
520659,2.3113901615142822,1788567973.8778944
520660,2.299827814102173,1788567974.053288
520661,2.234652042388916,1788567974.2258255
520662,2.295320749282837,1788567974.401628
520663,2.2961437702178955,1788567974.5748076
520664,2.20803165435791,1788567974.7500303
520665,2.221465826034546,1788567974.9250793
520666,2.209378957748413,1788567975.0965137
520667,2.2393593788146973,1788567975.2710755
520668,2.2326173782348633,1788567975.4437282
520669,2.256446123123169,1788567975.6218026
520670,2.1216485500335693,1788567975.7974052
520671,2.2717857360839844,1788567975.9706042
520672,2.2433502674102783,1788567976.147538
520673,2.268094539642334,1788567976.320612
520674,2.3347997665405273,1788567976.4956746
520675,2.2519848346710205,1788567976.671036
520676,2.219754934310913,1788567976.842913
520677,2.2356338500976562,1788567977.0174165
520678,2.2417776584625244,1788567977.1905372
520679,2.1946263313293457,1788567977.3659391
520680,2.2635953426361084,1788567977.5421948
520681,2.258842706680298,1788567977.7160025
520682,2.246795415878296,1788567977.8924394
520683,2.191873073577881,1788567978.0650177
520684,2.1946351528167725,1788567978.2397957
520685,2.2052268981933594,1788567978.416207
520686,2.2379064559936523,1788567978.5907495
520687,2.219439744949341,1788567978.770481
520688,2.2356114387512207,1788567978.945268
520689,2.1678507328033447,1788567979.1191583
520690,2.2665939331054688,1788567979.2938986
520691,2.2483909130096436,1788567979.4698982
520692,2.362213373184204,1788567979.6439362
520693,2.240950107574463,1788567979.8190324
520694,2.2690811157226562,1788567979.9913309
520695,2.2839834690093994,1788567980.1673868
520696,2.2294328212738037,1788567980.3419552
520697,2.269665479660034,1788567980.5160382
520698,2.2632689476013184,1788567980.6917212
520699,2.2567360401153564,1788567980.8664825
520700,2.2680625915527344,1788567981.0406404
520701,2.174785852432251,1788567981.2176957
520702,2.2403829097747803,1788567981.3911707
520703,2.32230806350708,1788567981.567429
520704,2.256671190261841,1788567981.743666
520705,2.2368533611297607,1788567981.9171205
520706,2.2143871784210205,1788567982.0941713
520707,2.30617094039917,1788567982.2676728
520708,2.190319538116455,1788567982.4411137
520709,2.214149236679077,1788567982.6156492
520710,2.320448160171509,1788567982.7886536
520711,2.258570432662964,1788567982.9629688
520712,2.241176128387451,1788567983.1369843
520713,2.286257266998291,1788567983.313227
520714,2.306633472442627,1788567983.487447
520715,2.267245054244995,1788567983.6602004
520716,2.2569870948791504,1788567983.8351574
520717,2.307565212249756,1788567984.00834
520718,2.2720983028411865,1788567984.1838045
520719,2.2487635612487793,1788567984.3588624
520720,2.1994142532348633,1788567984.5320761
520721,2.17423415184021,1788567984.707261
520722,2.257050037384033,1788567984.8799043
520723,2.212430953979492,1788567985.0552168
520724,2.297844171524048,1788567985.231024
520725,2.2754132747650146,1788567985.4050872
520726,2.2740657329559326,1788567985.5803556
520727,2.310502529144287,1788567985.7535381
520728,2.2742903232574463,1788567985.928946
520729,2.2320473194122314,1788567986.1037197
520730,2.2008185386657715,1788567986.2774274
520731,2.2984061241149902,1788567986.4533458
520732,2.227529525756836,1788567986.6266348
520733,2.257913589477539,1788567986.8017805
520734,2.240490674972534,1788567986.9784443
520735,2.2364907264709473,1788567987.1505427
520736,2.2505297660827637,1788567987.3252246
520737,2.2481706142425537,1788567987.4970956
520738,2.2671549320220947,1788567987.671219
520739,2.291654348373413,1788567987.8437655
520740,2.2436254024505615,1788567988.018359
520741,2.230450391769409,1788567988.192441
520742,2.1893763542175293,1788567988.365465
520743,2.248204469680786,1788567988.5435996
520744,2.297790765762329,1788567988.7167923
520745,2.255017042160034,1788567988.894062
520746,2.27514386177063,1788567989.069076
520747,2.2317440509796143,1788567989.2417853
520748,2.2047555446624756,1788567989.4176066
520749,2.2131199836730957,1788567989.5906801
520750,2.2396621704101562,1788567989.7665582
520751,2.2244699001312256,1788567989.9423325
520752,2.2446212768554688,1788567990.1153672
520753,2.2712481021881104,1788567990.2915523
520754,2.20493483543396,1788567990.4662123
520755,2.2737514972686768,1788567990.6390705
520756,2.24185848236084,1788567990.81573
520757,2.193685293197632,1788567990.9889433
520758,2.262070417404175,1788567991.1657336
520759,2.236152410507202,1788567991.3412933
520760,2.24522066116333,1788567991.5136404
520761,2.2737112045288086,1788567991.6897376
520762,2.2325150966644287,1788567991.8631608
520763,2.2105956077575684,1788567992.0384653
520764,2.3343777656555176,1788567992.2126927
520765,2.282827615737915,1788567992.389824
520766,2.225409746170044,1788567992.5649796
520767,2.2486119270324707,1788567992.7412806
520768,2.343533992767334,1788567992.9146552
520769,2.2331762313842773,1788567993.0894284
520770,2.303117275238037,1788567993.2627523
520771,2.310605049133301,1788567993.4379396
520772,2.265510082244873,1788567993.610851
520773,2.3345894813537598,1788567993.7867873
520774,2.1931114196777344,1788567993.9625635
520775,2.228990077972412,1788567994.1357734
520776,2.2026219367980957,1788567994.3108113
520777,2.2565290927886963,1788567994.4837537
520778,2.182417392730713,1788567994.658542
520779,2.26822829246521,1788567994.8346362
520780,2.2164223194122314,1788567995.0066378
520781,2.169672966003418,1788567995.1828518
520782,2.249152183532715,1788567995.3560033
520783,2.2337095737457275,1788567995.5302083
520784,2.2772676944732666,1788567995.7029612
520785,2.1895134449005127,1788567995.8786864
520786,2.2564139366149902,1788567996.0549982
520787,2.238832473754883,1788567996.2336094
520788,2.269681930541992,1788567996.4073973
520789,2.2264416217803955,1788567996.5822852
520790,2.263701915740967,1788567996.7554119
520791,2.1987555027008057,1788567996.9309318
520792,2.3748087882995605,1788567997.1072552
520793,2.184760808944702,1788567997.2812593
520794,2.3000638484954834,1788567997.4574587
520795,2.245086193084717,1788567997.631621
520796,2.1826062202453613,1788567997.8069062
520797,2.241887092590332,1788567997.983814
520798,2.2913858890533447,1788567998.1574552
520799,2.307842969894409,1788567998.333385
520800,2.2890384197235107,1788567998.5098095
520801,2.3024959564208984,1788568000.1736453
520802,2.285848617553711,1788568000.347059
520803,2.223634958267212,1788568000.5228682
520804,2.2185897827148438,1788568000.6969793
520805,2.2489256858825684,1788568000.870444
520806,2.2839515209198,1788568001.0454216
520807,2.2323598861694336,1788568001.217465
520808,2.248108148574829,1788568001.3931477
520809,2.302144765853882,1788568001.5652547
520810,2.2315220832824707,1788568001.7393827
520811,2.2111353874206543,1788568001.9138258
520812,2.312251329421997,1788568002.0871265
520813,2.244550943374634,1788568002.2612169
520814,2.271090269088745,1788568002.434369
520815,2.2654151916503906,1788568002.6078587
520816,2.196035861968994,1788568002.7796535
520817,2.2641515731811523,1788568002.954201
520818,2.2740554809570312,1788568003.1279516
520819,2.2713258266448975,1788568003.30303
520820,2.2612695693969727,1788568003.478284
520821,2.2165920734405518,1788568003.6520474
520822,2.29418683052063,1788568003.8266125
520823,2.2927749156951904,1788568004.0000927
520824,2.264376401901245,1788568004.1760879
520825,2.3541691303253174,1788568004.351634
520826,2.203148126602173,1788568004.5248754
520827,2.223595142364502,1788568004.700278
520828,2.221135139465332,1788568004.872331
520829,2.232846260070801,1788568005.0485017
520830,2.262383222579956,1788568005.221918
520831,2.2043464183807373,1788568005.3951619
520832,2.255856990814209,1788568005.5700722
520833,2.1841673851013184,1788568005.7432475
520834,2.2558720111846924,1788568005.919214
520835,2.3221435546875,1788568006.0923986
520836,2.1970345973968506,1788568006.2667522
520837,2.2423033714294434,1788568006.4414208
520838,2.3063533306121826,1788568006.613585
520839,2.196352005004883,1788568006.787931
520840,2.234097957611084,1788568006.9607413
520841,2.2948157787323,1788568007.1360755
520842,2.3106625080108643,1788568007.3084362
520843,2.281477928161621,1788568007.4823596
520844,2.226067304611206,1788568007.6552305
520845,2.2527976036071777,1788568007.8318849
520846,2.2137789726257324,1788568008.005961
520847,2.1889729499816895,1788568008.179395
520848,2.296797513961792,1788568008.3542893
520849,2.312443494796753,1788568008.5287833
520850,2.214216470718384,1788568008.703979
520851,2.2468388080596924,1788568008.8778322
520852,2.3219192028045654,1788568009.0508332
520853,2.2931904792785645,1788568009.2266932
